A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A356,Florence-Carlton HS 5602 Old Highway 93 Florence,B217,Florence-Carlton Elem School 5602 Old Us Highway 93 Florence,0.92582834
A603,Franklin School 909 South Ave West Missoula,B229,Franklin Elementary School 1910 S. 11th Street Missoula,0.92514974
A847,Wyola Elementary PO Box 66 Wyola,B718,Wyola 7-8 School Po Box 66 Wyola,0.9251375
A486,Hinsdale High School PO Box 398 Hinsdale,B326,"Hinsdale High School Po Box 398, 600 N Montana Hinsdale",0.9248808
A64,East Helena High School PO Box 1280 East Helena,B182,East Helena High School 2760 Valley Drive East Helena,0.92465115
A148,Ponderosa School 415 North 30th Street Billings,B501,Ponderosa Elementary School 4188 King Ave E Billings,0.9245786
A539,South School 410 Colorado Avenue Laurel,B605,South Elementary School Aka South School 606 S 5th St Laurel,0.92399865
A707,Ryegate School PO Box 129 Ryegate,B560,Ryegate School 207 2nd Ave W Ryegate,0.9239247
A144,Miles Avenue School 415 North 30th Street Billings,B443,Miles Avenue Elementary School 1601 Miles Ave Billings,0.92381674
A300,Darby 7-8 209 School Drive Darby,B151,Darby 7-8 School 209 School Dr Darby,0.9236013
A497,Hysham High School PO Box 272 Hysham,B340,Hysham High School 115 Summit Street Hysham,0.9235409
A665,Potomac Middle School 29750 Potomac Road Bonner,B508,Potomac 7-8 School A.K.A. Potomac Middle School 29750 Potomac Rd Bonner,0.92348915
A18,Rossiter School 1325 Poplar Street Helena,B548,Rossiter Elementary School 1497 Sierra Rd E Helena,0.9231676
A768,Sweet Grass Co High Schl PO Box 886 Big Timber,B631,Sweet Grass Co High School Po Box 886 Big Timber,0.92316556
A427,East Middle School PO Box 2429 Great Falls,B183,East Middle School 4040 Central Ave Great Falls,0.9230656
A140,Central Heights School 415 North 30th Street Billings,B109,Central Heights Elem School 120 Lexington Dr Billings,0.9225614
A139,Burlington School 415 North 30th Street Billings,B85,Burlington Elementary School 2135 Lewis Ave Billings,0.9222208
A306,O D Speer School 709 Missouri Avenue Deer Lodge,B471,O D Speer Elementary School 703 5th St Deer Lodge,0.92182475
A298,Darby School 209 School Drive Darby,B152,Darby Elementary School 209 School Dr Darby,0.92171425
A542,Lavina High School PO Box 290 Lavina,B374,Lavina 7-8 School Po Box 146 Lavina,0.92099774
A20,Jim Darcy School 1325 Poplar Street Helena,B348,Jim Darcy Elementary School 900 Lincoln St Helena,0.92053336
A684,Reed Point High School PO Box 338 Reed Point,B528,Reed Point High School 308 Central Ave Reed Point,0.9203415
A14,Central School 1325 Poplar Street Helena,B107,Central Elementary School 402 N Warren St Helena,0.9202782
A783,Trout Creek 7-8 4 School Lane Trout Creek,B643,Trout Creek School 4 School Lane Trout Creek,0.919997
A675,Rapelje School PO Box 89 Rapelje,B520,"Rapelje Elementary School Po Box 89, 714 Main Street Rapelje",0.91936374
A78,Alberton High School PO Box 330 Alberton,B5,Alberton High School 306 Railroad Ave Alberton,0.9193311
A546,Lewis & Clark School 215 7th Avenue South Lewistown,B378,Lewis & Clark Elementary Sch 212 Crystal Dr Lewistown,0.91900235
A299,Darby High School 209 School Drive Darby,B153,Darby High School 209 School Dr Darby,0.91781974
A731,Sheridan High School PO Box 586 Sheridan,B593,Sheridan High School 107 Madison St Sheridan,0.91743094
A488,Hobson High School PO Box 410 Hobson,B330,"Hobson School Po Box 410, 108 6th Street E Hobson",0.9171426
A368,Frazer High School PO Box 488 Frazer,B230,Frazer 7-8 School Po Box 488 Frazer,0.91649425
A448,Hardin Intermediate 401 Park Road Hardin,B280,Hardin Intermediate School 631 5th St W Hardin,0.9163196
A438,Washington School 217 Daly Avenue Hamilton,B669,Washington Elementary School 225 N 5th St Hamilton,0.9162362
A200,Broadview High School PO Box 147 Broadview,B74,Broadview 7-8 School Po Box 106 Broadview,0.91592276
A290,Culbertson High School Box 459 Culbertson,B143,Culbertson High School Po Box 459 Culbertson,0.91561574
A591,Jefferson School 1604 Main Street Miles City,B344,Jefferson Elementary School 106 N Strevell Ave Miles City,0.91547847
A428,North Middle School PO Box 2429 Great Falls,B463,North Middle School 2601 8th St Ne Great Falls,0.91542554
A636,Park City High School PO Box 278 Park City,B480,Park City 7-8 School Po Box 278 Park City,0.91522485
A214,Browning Elementary PO Box 610 Browning,B82,Browning High School Po Box 610 Browning,0.91467655
A347,Fairview High School PO Box 467 Fairview,B212,Fairview High School 713 Southwestern Ave Fairview,0.9146669
A340,Fairfield Elementary School Box 399 Fairfield,B206,Fairfield 7-8 School Po Box 99 Fairfield,0.9126227
A851,Zurich School PO Box 847 Zurich,B723,"Zurich Elementary School A.K.A. Zurich School P.O. Box 847, 265 Park Road Zurich",0.9125283
A579,Marion School 205 Gopher Lane Marion,B426,Marion Elementary School A.K.A. Marion School 205 Gopher Ln Marion,0.9113054
A149,Rose Park School 415 North 30th Street Billings,B544,Rose Park Elementary School 1812 19th St W Billings,0.9111565
A541,Lavina Elementary PO Box 290 Lavina,B374,Lavina 7-8 School Po Box 146 Lavina,0.9106923
A503,Joliet Middle School PO Box 590 Joliet,B351,Joliet Middle School 300 Park St Joliet,0.9101929
A288,Culbertson School Box 459 Culbertson,B143,Culbertson High School Po Box 459 Culbertson,0.9091177
A475,Hellgate Elem Lower Grades 2385 Flynn Lane Missoula,B412,Lower Grade A.K.A. Hellgate Elem Lower Grades 2355 Flynn Ln Missoula,0.90896714
A146,Orchard School 415 North 30th Street Billings,B477,Orchard Elementary School 120 Jackson St Billings,0.9078317
A814,L A Muldown School 600 East Second Street Whitefish,B458,Muldown Elementary School 1550 East 7th Street Whitefish,0.90762544
A478,Hellgate El Primary Grades 2385 Flynn Lane Missoula,B309,Hellgate Primary School A.K.A. Hellgate El Primary Grades 2365 Flynn Ln Missoula,0.90735286
A79,Alberton Middle School PO Box 330 Alberton,B5,Alberton High School 306 Railroad Ave Alberton,0.90723884
A652,Plevna High School PO Box 158 Plevna,B497,Plevna High School 327 N. Main Plevna,0.9060884
A418,Meadow Lark School PO Box 2429 Great Falls,B431,Meadow Lark Elementary School 2204 Fox Farm Rd Great Falls,0.9058087
A484,Hinsdale School PO Box 398 Hinsdale,B327,"Hinsdale School Po Box 398, 600 North Montana Hinsdale",0.9054773
A504,Joliet High School PO Box 590 Joliet,B350,Joliet High School 300 Park St Joliet,0.90539604
A221,East Middle School 111 North Montana Butte,B184,East Middle School 2600 Grand Ave Butte,0.90507203
A175,Boulder Elementary School PO Box 1346 Boulder,B65,Boulder Elementary School 205 South Washington Boulder,0.90491706
A319,Dixon Elementary PO Box 10 Dixon,B167,Dixon Elementary School 411 B St Dixon,0.9044549
A510,Glacier High School 233 First Ave East Kalispell,B261,Glacier High School 375 Wolfpack Way Kalispell,0.9043884
A338,Eureka Elementary School PO Box 2000 Eureka,B200,Eureka Elementary School 340 9th Street East Eureka,0.9032979
A495,Huntley Project 7-8 1477 Ash Street Worden,B336,Huntley Project Elem School 1477 Ash St Worden,0.9029843
A118,Belgrade High School PO Box 166 Belgrade,B37,Belgrade High School 303 N Hoffman St Belgrade,0.9027308
A613,Missoula Connect Academy MS 909 South Ave West Missoula,B444,Missoula Teach Academy 1910 South 11th St Missoula,0.902542
A136,Bitterroot School 415 North 30th Street Billings,B58,Bitterroot Elementary School 1801 Bench Blvd Billings,0.90241253
A426,West Elementary PO Box 2429 Great Falls,B674,West Elementary School 1205 1st Ave Nw Great Falls,0.90239847
A505,Jordan Elementary School Box 409 Jordan,B352,Jordan 6-8 School Po Box 309 Jordan,0.9017006
A823,Wibaux High School 121 F Street N Wibaux,B702,Wibaux High School 105 N F Wibaux,0.90128124
A235,Cascade High School PO Box 529 Cascade,B96,Cascade 6-8 School Po Box 307 Cascade,0.9012634
A452,Harlem Elementary School PO Box 339 Harlem,B284,Harlem Elementary School 110 Third Ave Sw Harlem,0.9012039
A458,Harrison School PO Box 7 Harrison,B289,Harrison School 7540 Hwy 287 Harrison,0.900828
A91,Arrowhead Elementary PO Box 37 Pray,B16,"Arrowhead School Po Box 37, 1489 East River Rd Pray",0.9006504
A244,Charlo High School PO Box 10 Charlo,B112,Charlo High School 405 2nd Ave E Charlo,0.9006331
A62,East Valley Middle School PO Box 1280 East Helena,B185,East Valley Middle School 400 North Kalispell East Helena,0.9004573
A479,Helmville School PO Box 91 Helmville,B310,Helmville Elementary 210 School House Rd Helmville,0.8998084
A518,Lillian Peterson School 233 First Ave East Kalispell,B385,Lilian Peterson Elem School 1119 2nd St W Kalispell,0.899441
A410,Grass Range School PO Box 58 Grass Range,B269,Grass Range 7-8 School Po Box 58 Grass Range,0.89860797
A582,Medicine Lake School PO Box 265 311 Young St Medicine Lake,B436,Medicine Lake 7-8 School 311 Young St Medicine Lake,0.8985635
A493,Huntley Project Elem K-6 1477 Ash Street Worden,B336,Huntley Project Elem School 1477 Ash St Worden,0.89838994
A370,Frenchtown High School PO Box 117 Frenchtown,B234,Frenchtown High School 17620 Frontage Rd Frenchtown,0.89822966
A362,Fort Benton School PO Box 399 Fort Benton,B224,Fort Benton Elementary School 1406 Franklin St Fort Benton,0.8978241
A412,Grass Range High School PO Box 58 Grass Range,B271,Grass Range High School 311 East 2nd Street Grass Range,0.8968096
A363,Fort Benton High School PO Box 399 Fort Benton,B224,Fort Benton Elementary School 1406 Franklin St Fort Benton,0.89626753
A694,Pablo Elementary 421 Andrew Street NW Ronan,B479,Pablo Elementary School 42080 4th Ave East Pablo,0.89620876
A151,Washington School 415 North 30th Street Billings,B670,Washington Elementary School 1044 Cook Ave Billings,0.89601636
A419,Morningside School PO Box 2429 Great Falls,B453,Morningside Elementary School 4119 7th Ave N Great Falls,0.8947888
A3,Glacier Elementary School 101 3rd Avenue SE Cut Bank,B676,West Glacier Elementary School 160 Old Bridge Rd West Glacier,0.8947329
A485,Hinsdale 7-8 PO Box 398 Hinsdale,B325,"Hinsdale 7-8 Po Box 398, 600 N Montana Hinsdale",0.89461
A71,Shields Valley Elementary PO Box 40 Clyde Park,B595,Shields Valley High  School 405 1st Street East Clyde Park,0.89435977
A10,Mountain View Elementary PO Box 1169 Cut Bank,B454,Mountain View Elementary Sch Po Box 1090 Red Lodge,0.89400244
A372,Frenchtown Intermediate School PO Box 117 Frenchtown,B235,Frenchtown Intermediate School 16495 Main St Frenchtown,0.89240795
A67,Lockwood Intermediate 1932 US Highway 87 E. Lockwood,B399,Lockwood Intermediate School 1932 Us Highway 87 E Billings,0.8913866
A459,Harrison High School PO Box 7 Harrison,B288,Harrison High School 7540 Highway 287 Harrison,0.8912412
A429,Giant Springs Elementary PO Box 2429 Great Falls,B257,Giant Springs Elementary School 520 32nd St N Great Falls,0.89114237
A754,Hill Top Colony School 693 Stockett Rd Box 100 Sand Coulee,B324,Hilltop Colony School 909 Spring Creek Road; Sand Coulee,0.8910981
A593,Washington Middle School 6-8 1604 Main Street Miles City,B671,Washington Middle School 210 N 9th St Miles City,0.8897233
A537,West School 410 Colorado Avenue Laurel,B371,Laurel High School 203 E 8th St Laurel,0.8896259
A422,Sacajawea School PO Box 2429 Great Falls,B561,Sacajawea Elementary School 630 Sacajawea Dr Great Falls,0.8895948
A266,Ruder Elementary PO Box 1259 Columbia Falls,B555,Ruder Elementary School 1500 12th Ave W Columbia Falls,0.8895378
A483,Cottonwood School PO Box 1024 Havre,B139,Cottonwood Elementary School 14627 Wildhorse Road Havre,0.8893508
A323,Drummond School Box 349 108 West Edwards Drummond,B172,Drummond Elementary School 108 W Edwards Drummond,0.8890594
A461,Havre Middle School Box 7791 Havre,B291,Havre Middle School 1441 11th St W Havre,0.889047
A279,Corvallis High School PO Box 700 Corvallis,B138,Corvallis High School 1045 Main Street Corvallis,0.8889151
A219,Margaret Leary School 111 North Montana Butte,B424,Margaret Leary Elem School 1301 Four Mile Vue Rd Butte,0.88848895
A592,Lincoln School 1604 Main Street Miles City,B390,Lincoln Elementary School 210 S Lake Ave Miles City,0.88845617
A115,Ridge View Elementary PO Box 166 Belgrade,B532,Ridgeview Elementary School 117 Greenbelt Drive Belgrade,0.88842744
A114,Belgrade Middle School PO Box 166 Belgrade,B37,Belgrade High School 303 N Hoffman St Belgrade,0.88814944
A357,Florence-Carlton 6-8 5602 Old Highway 93 Florence,B216,Florence-Carlton 6-8 School 5602 Old Us Highway 93 Florence,0.88812983
A474,Helena P.A.L. 1325 Poplar Street Helena,B305,Helena P.A.L 815 Front St Helena,0.88811517
A325,Drummond High School Box 349 108 West Edwards Drummond,B172,Drummond Elementary School 108 W Edwards Drummond,0.8879999
A743,St Regis High School PO Box 280 St Regis,B614,St Regis High School 90 Tiger Street St Regis,0.88777596
A24,Helena Montessori Charter Schl 1325 Poplar Street Helena,B304,Helena Montessori Charter Schl 1325 Poplar St Helena,0.8873655
A147,Poly Drive School 415 North 30th Street Billings,B500,Poly Drive Elementary School 2410 Poly Dr Billings,0.8872843
A416,Longfellow School PO Box 2429 Great Falls,B408,Longfellow Elementary School 1100 6th Ave S Great Falls,0.8871799
A496,Hysham School PO Box 272 Hysham,B338,Hysham 7-8 School 115 Summit Street Hysham,0.8867063
A465,Havre High School Box 7791 Havre,B290,Havre High School 900 18th St Havre,0.8857616
A423,Sunnyside School PO Box 2429 Great Falls,B626,Sunnyside Elementary School 1800 19th St S Great Falls,0.885611
A61,Eastgate School PO Box 1280 East Helena,B186,Eastgate Elementary School 4010 Gradestake East Helena,0.8853379
A466,Lodge Pole School PO Box 110 Hays,B402,Lodge Pole Elementary School 163 Dora Helgeson Rd Hays,0.88504016
A432,Great Falls High School PO Box 2429 Great Falls,B273,Great Falls High School 1900 2nd Ave S Great Falls,0.8843461
A360,Forsyth High School Box 319 Forsyth,B221,Forsyth High School 917 Park Forsyth,0.883939
A342,Fairfield High School Box 399 Fairfield,B206,Fairfield 7-8 School Po Box 99 Fairfield,0.883761
A339,Eureka Middle School 5-8 PO Box 2000 Eureka,B200,Eureka Elementary School 340 9th Street East Eureka,0.88349694
A208,Babb School PO Box 610 Browning,B24,Babb Elementary School Po Box 70 Babb,0.8834251
A590,Highland Park School 1604 Main Street Miles City,B315,Highland Park Elementary Sch 716 Cale Ave Miles City,0.88337857
A693,Rocky Boy 7-8 RR 1 Box 620 Box Elder,B538,Rocky Boy 7-8 School Rr 1 Box 62020 Box Elder,0.883355
A421,Riverview School PO Box 2429 Great Falls,B534,Riverview Elementary School 100 Smelter Ave Great Falls,0.8821491
A43,Sage Creek Elementary Box 550 Chester,B565,Sage Creek Colony Elem School Po Box 238 Chester,0.88194394
A407,Philipsburg School PO Box 400 Philipsburg,B486,Philipsburg 7-8 School 407 Schnepel Street Philipsburg,0.8818855
A717,Scobey High School PO Box 10 Scobey,B579,Scobey High School 205 2nd Avenue East Scobey,0.88160634
A633,Ovando School PO Box 9 Ovando,B478,Ovando School 1 Birch St Ovando,0.8811306
A383,Gallatin Gateway School PO Box 265 Gallatin Gateway,B244,Gallatin Gateway School 100 Mill Street Gallatin Gtwy,0.88019884
A413,Chief Joseph School PO Box 2429 Great Falls,B118,Chief Joseph Elementary School 5305 3rd Ave S Great Falls,0.87933457
A420,Mountain View School PO Box 2429 Great Falls,B455,Mountain View Elementary School 3420 15th Ave S Great Falls,0.879044
A37,West Glacier School PO Box 309 West Glacier,B676,West Glacier Elementary School 160 Old Bridge Rd West Glacier,0.87826216
A1,Lakeside Elementary School 315 School Addition Road Somers,B363,Lakeside Elementary School 255 Adams Street Lakeside,0.8777001
A415,Lincoln School PO Box 2429 Great Falls,B393,Lincoln High School Po Box 39 Lincoln,0.8768128
A828,Willow Creek High School PO Box 189 Willow Creek,B706,Willow Creek High School 407 Main St Willow Creek,0.8767047
A396,Geyser 7-8 PO Box 70 Geyser,B254,Geyser 7-8 School Po Box 70 Geyser,0.8764341
A278,Edna Thomas School PO Box 700 Corvallis,B188,Edna Thomas Middle School 1045 Main Street Corvallis,0.876025
A425,Whittier School PO Box 2429 Great Falls,B698,Whittier Elementary School 305 8th St N Great Falls,0.8756188
A205,Barbara Gilligan 7-8 PO Box 198 Brockton,B30,Barbara Gilligan 7-8 School Po Box 198 Brockton,0.87350947
A211,Big Sky School PO Box 610 Browning,B47,Big Sky School Del Bonita Road; Po Box 147 Browning,0.87340367
A594,Garfield School 1604 Main Street Miles City,B250,Garfield Elementary School 1015 Milwaukee St Miles City,0.8729687
A651,Plevna School PO Box 158 Plevna,B495,Plevna  Elementary School 327 N. Main Plevna,0.8717902
A23,C R Anderson Middle Schl 1325 Poplar Street Helena,B90,C R Anderson Middle School 1200 Knight St Helena,0.87003046
A417,Loy School PO Box 2429 Great Falls,B413,Loy Elementary School 501 57th St N Great Falls,0.8699329
A681,Red Lodge High School PO Box 1090 Red Lodge,B523,Red Lodge High School 800 North Chambers Red Lodge,0.8697925
A272,Meadowlark School 215 South Maryland St Conrad,B434,Meadowlark K-2 School 17 3rd Ave Sw Conrad,0.86957836
A502,Joliet School PO Box 590 Joliet,B349,Joliet Elementary School 300 Park St Joliet,0.8686908
A716,Scobey School PO Box 10 Scobey,B577,Scobey 7-8 School 205 2nd Avenue East Scobey,0.8683756
A100,Bainville High School Box 177 Bainville,B27,Bainville High School Po Box 177 Bainville,0.86758757
A369,Frenchtown Elementary School PO Box 117 Frenchtown,B234,Frenchtown High School 17620 Frontage Rd Frenchtown,0.86757267
A237,Cayuse Prairie 7-8 897 Lake Blaine Road Kalispell,B101,Cayuse Prairie 7-8 School 897 Lake Blaine Rd Kalispell,0.8671684
A762,Superior High School PO Box 400 Superior,B629,Superior Elementary School 103 5th Avenue East Superior,0.8670659
A559,East Side School 132 South B Street Livingston,B23,B A Winans Elementary School 1015 W Clark St Livingston,0.8669471
A424,Valley View School PO Box 2429 Great Falls,B660,Valley View Elementary School 900 Avenue A Nw Great Falls,0.86674327
A232,Hillcrest Colony Elementary PO Box 279 Vaughn,B323,"Hillcrest Elementary School Po Box 288, 500 B Avenue Ne Harlowton",0.86666083
A689,Roberts School PO Box 78 Roberts,B536,Roberts Elementary School 106 Maple Street Roberts,0.8662973
A159,Beartooth School 415 North 30th Street Billings,B32,Beartooth Elementary School 1345 Elaine St Billings,0.86552763
A554,Lincoln Co High School PO Box 2000 Eureka,B393,Lincoln High School Po Box 39 Lincoln,0.864827
A729,Sheridan Elementary Schl PO Box 586 Sheridan,B592,Sheridan Elementary School 105 Madison St Sheridan,0.86480963
A776,Thompson Falls High Schl 206 Haley Ave Thompson Falls,B635,Thompson Falls Elem School Columbia & Haley Streets Thompson Falls,0.8646119
A454,Harlem High School PO Box 339 Harlem,B285,Harlem High School 610 First Ave Se Harlem,0.8644551
A491,Hot Springs High School PO Box 1005 Hot Springs,B334,Hot Springs High School 325 Broadway Hot Springs,0.8644436
A744,St Regis 7-8 PO Box 280 St Regis,B613,St Regis 7-8 90 Tiger Street St Regis,0.8641879
A414,Lewis & Clark School PO Box 2429 Great Falls,B379,Lewis & Clark Elementary School 3800 1st Ave S Great Falls,0.86389947
A212,Glendale School PO Box 610 Browning,B265,Glendale Colony Elementary Sch Del Bonita Road; Po Box 850 Cut Bank,0.86373997
A47,Heart Butte High School PO Box 259 Heart Butte,B298,Heart Butte High School School Rd Heart Butte,0.8635305
A328,Ekalaka Elementary School Box 458 Ekalaka,B190,Ekalaka Elementary School 121 West Speelmon St Ekalaka,0.86306906
A499,Independent School 2907 Roundup Road Billings,B54,Billings Opportunity School 1044 Cook Ave Billings,0.8630435
A638,Pass Creek School 3747 Pass Creek Road Belgrade,B621,Story Creek Elementary School 807 Bolinger Rd Belgrade,0.8629318
A264,Columbia Falls Jr HS PO Box 1259 Columbia Falls,B131,Columbia Falls Junior High 1805 Talbot Road Columbia Falls,0.86269426
A312,Denton 6-8 PO Box 1048 Denton,B160,Denton 6-8 School Po Box 1048 Denton,0.8626614
A575,Loring Colony School PO Box 670 Malta,B418,Malta High School Po Box 670 Malta,0.8623371
A243,Charlo 6-8 PO Box 10 Charlo,B110,Charlo 6-8 School Po Box 10 Charlo,0.8603338
A663,Poplar High School Box 458 Poplar,B504,Poplar High School 400 4th Avenue West Poplar,0.8600536
A127,F E Miley School PO Box 570 Big Sandy,B203,F E Miley Elementary School 342 Vernon Ave Big Sandy,0.8594955
A623,Morin School 8824 Pryor Road Billings,B428,Mckinley Elementary School 820 N 31st St Billings,0.8589069
A446,Fort Smith School 401 Park Road Hardin,B282,Hardin Primary School 314 3rd St W Hardin,0.85888666
A218,Kennedy School 111 North Montana Butte,B360,Kennedy Elementary School 1000 N Emmett St Butte,0.85841686
A403,Washington Middle School Box 701 Glendive,B672,Washington Middle School 505 N Meade Ave Glendive,0.85713226
A570,Alder School PO Box 127 Alder,B7,Alder Elementary School 36 Ruby Rd Alder,0.8569401
A819,Whitehall High School Box 1109 Whitehall,B694,Whitehall Senior High School 1 W Yellowstone Whitehall,0.85679746
A690,Roberts High School PO Box 78 Roberts,B536,Roberts Elementary School 106 Maple Street Roberts,0.8566813
A527,Dayton School PO Box 195 Dayton,B156,Dayton Elementary School 43662 B St Dayton,0.8563825
A112,Belfry High School PO Box 210 Belfry,B36,Belfry High School 200 Wisconsin Street Belfry,0.8563678
A826,Willow Creek School PO Box 189 Willow Creek,B704,Willow Creek 7-8 School 407 Main St Willow Creek,0.85624456
A99,Bainville School Box 177 Bainville,B27,Bainville High School Po Box 177 Bainville,0.85525244
A36,Liberty Elementary School PO Box 78  333 2100 Rd S Galata,B242,"Galata Elementary School Po Box 76, 10 Division Avenue Galata",0.85517526
A822,Whitewater 6-8 PO Box 46 Whitewater,B695,Whitewater 6-8 School Po Box 46 Whitewater,0.8546529
A81,Amsterdam School 6360 Camp Creek Road Manhattan,B422,Manhattan Elementary School 416 N Broadway Manhattan,0.8538488
A524,King Colony School 982 Jenni Road Lewistown,B381,Lewistown 7-8 School 914 W Main St Lewistown,0.8532927
A45,Hi-Line Colony School Box 550 Chester,B311,Hi-Line Colony School 1262 Whitlash Rd Chester,0.853287
A289,Culbertson Junior High Box 459 Culbertson,B143,Culbertson High School Po Box 459 Culbertson,0.8522668
A291,Custer Co District High 1604 Main Street Miles City,B145,Custer Co Dist High School 20 S Center Ave Miles City,0.851743
A832,Winnett School Box 167 Winnett,B710,Winnett 7-8 School Po Box 167 Winnett,0.8513516
A747,Stanford High School Box 506 Stanford,B617,Stanford High School Po Box 506 Stanford,0.8504428
A755,Grass Land Colony School 693 Stockett Rd Box 100 Sand Coulee,B324,Hilltop Colony School 909 Spring Creek Road; Sand Coulee,0.8503761
A320,Dodson School Box 278 Dodson,B168,Dodson 7-8 School Po Box 278 Dodson,0.84967905
A620,Moore School 509 Highland Moore,B451,"Moore Elementary School Po Box 140, 509 Highland Avenue Moore",0.8494342
A599,Missoula Connect Academy HS 909 South Ave West Missoula,B444,Missoula Teach Academy 1910 South 11th St Missoula,0.8492743
A463,Lincoln-McKinley School Box 7791 Havre,B395,Lincoln-Mckinley Elem School 801 4th St Havre,0.8489872
A724,Big Rose Colony School 1010 Oilfield Avenue Shelby,B585,Shelby 6-8 School 1001 Valley Street Shelby,0.8485595
A301,Davey Elementary PO Box 1829 Havre,B154,Davey Elementary School 56182 Clear Creek Rd Havre,0.8483951
A263,Colstrip High School PO Box 159 Colstrip,B129,Colstrip High School 5001 Pinebutte Dr Colstrip,0.8477762
A222,West Elementary School 111 North Montana Butte,B676,West Glacier Elementary School 160 Old Bridge Rd West Glacier,0.8470638
A405,Golden Ridge School 1374 Hiway 408 Fairfield,B266,Golden Valley Colony School 240 Highway 300 Ryegate,0.8469898
A490,Hot Springs School PO Box 1005 Hot Springs,B333,Hot Springs Elementary School 325 Broadway Hot Springs,0.8466622
A631,Opheim High School Box 108 Opheim,B474,"Opheim High School 100 Rock Street, Po Box 108 Opheim",0.84591204
A473,Mount Ascension Learning Ac HS 1325 Poplar Street Helena,B303,Helena Middle School 1025 N Rodney St Helena,0.84486365
A680,Roosevelt Junior High PO Box 1090 Red Lodge,B543,Roosevelt 4-8 School 413 S Oakes Ave Red Lodge,0.8444674
A401,Jefferson School Box 701 Glendive,B345,Jefferson Elementary School 800 Jefferson School Rd Glendive,0.84395313
A721,Cam Rose School 1010 Oilfield Avenue Shelby,B585,Shelby 6-8 School 1001 Valley Street Shelby,0.8434812
A654,Polaris School 19200 Hwy 278 Dillon,B268,Grant Elementary School 12420 Mt Highway 324 Dillon,0.8427429
A294,Custer School Box 69 Custer,B147,Custer School Po Box 69 Custer,0.84241134
A228,Carter County High School Box 458 Ekalaka,B95,Carter County High School 111 West Speelmon St Ekalaka,0.8420252
A245,Meadowlark School Box 1059 Chinook,B119,Chinook 6-8 School Po Box 1059 Chinook,0.8411514
A433,Greenfield 7-8 590 Hwy 431 Fairfield,B274,Greenfield 7-8 School 590 2nd Rd Ne Fairfield,0.84100246
A470,Helena Flats 7-8 1000 Helena Flats Road Kalispell,B301,Helena Flats School 1000 Helena Flats Rd Kalispell,0.8407388
A107,Smith Valley Primary Schl 2901 Highway 2 West Kalispell,B679,West Valley School 2290 Farm To Market Rd Kalispell,0.8397654
A74,Absarokee School 327 S Woodard Ave Absarokee,B2,Absarokee Elementary School Rr 1 Box 2020 Absarokee,0.8394864
A354,Bissell 7-8 5955 Farm To Market Road Whitefish,B57,Bissell 7-8 School 5955 Farm To Market Rd Whitefish,0.8378452
A449,Hardin Primary 401 Park Road Hardin,B282,Hardin Primary School 314 3rd St W Hardin,0.837694
A818,Whitehall Elementary Box 1109 Whitehall,B693,Whitehall Elementary School 309 North Division Whitehall,0.8376215
A529,Lambert School Box 260 Lambert,B364,Lambert 7-8 School Po Box 260 Lambert,0.83756006
A66,227 Academy- middle school PO Box 1280 East Helena,B303,Helena Middle School 1025 N Rodney St Helena,0.8374861
A402,Lincoln School Box 701 Glendive,B393,Lincoln High School Po Box 39 Lincoln,0.8372142
A189,Meadowlark Elementary PO Box 520 Bozeman,B432,Meadowlark Elementary School 221 29th St W Billings,0.83654153
A226,Canyon Creek 6-8 3139 Duck Creek Road Billings,B92,Canyon Creek 7-8 School 3139 Duck Creek Rd Billings,0.83648294
A355,Florence-Carlton El Schl 5602 Old Highway 93 Florence,B217,Florence-Carlton Elem School 5602 Old Us Highway 93 Florence,0.83571035
A240,St Ignatius High School PO Box 1540 St Ignatius,B570,Saint Ignatius High School 76 3rd Ave Saint Ignatius,0.8353549
A336,Ennis School Box 517 Ennis,B197,Ennis 7-8 School Po Box 517 Ennis,0.83431935
A641,Pine Creek School 2575 East River Rd Livingston,B23,B A Winans Elementary School 1015 W Clark St Livingston,0.83400136
A388,Garfield Co Dist HS Box 409 Jordan,B248,Garfield Co District High Sch 324 Marguerite St Jordan,0.8339229
A596,Seeley-Swan High School 909 South Ave West Missoula,B582,Seeley Swan High School 456 Airport Road Seeley Lake,0.8335166
A785,W F Morrison School Box 867 Troy,B667,W F Morrison Elementary School 501 East Kalispell Troy,0.8333461
A111,Belfry School PO Box 210 Belfry,B34,Belfry 7-8 School 200 Wisconsin Street Belfry,0.83298
A309,Deerfield School 1211 Oro Country Road Lewistown,B381,Lewistown 7-8 School 914 W Main St Lewistown,0.8328744
A742,St Regis School PO Box 280 St Regis,B614,St Regis High School 90 Tiger Street St Regis,0.8319261
A764,Swan River School 1205 Swan Highway Bigfork,B572,Salmon Prairie School 23187 Mt Highway 83 Swan Lake,0.83185244
A798,Valier 7-8 PO Box 528 Valier,B657,Valier 7-8 School Po Box 528 Valier,0.83175135
A585,Melrose School PO Box 128 Melrose,B440,"Melstone Elementary School Po Box 97, 5 Sixth Avenue Melstone",0.8316578
A619,Montana City Middle Schl 11 McClellan Creek Road Clancy,B448,Montana City Middle School 11 Mcclellan Creek Rd Clancy,0.8316159
